y_real,y_pred
"tf.Tensor(
[[0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[8.7059522e-03 9.9066579e-01 6.2827690e-04]
 [9.9998486e-01 4.8497768e-06 1.0208222e-05]
 [9.9992847e-01 2.7041808e-05 4.4474757e-05]
 [9.9999797e-01 4.7821675e-07 1.5580149e-06]
 [9.9969494e-01 1.8273084e-04 1.2241067e-04]
 [9.9996865e-01 1.4458530e-05 1.6912072e-05]
 [9.9999833e-01 8.5906706e-08 1.4965722e-06]
 [9.9995291e-01 1.8671915e-05 2.8375798e-05]
 [9.9912637e-01 1.2005384e-04 7.5353374e-04]
 [9.9968421e-01 1.2775477e-04 1.8805689e-04]
 [9.7572249e-01 1.9150419e-02 5.1271361e-03]
 [9.9996436e-01 1.2881095e-05 2.2727392e-05]
 [9.9450809e-01 6.0437049e-04 4.8875175e-03]
 [9.9953759e-01 2.3766344e-04 2.2473492e-04]
 [9.9999976e-01 1.0466406e-07 6.1440872e-08]
 [9.9992049e-01 3.8802431e-05 4.0636533e-05]
 [9.9997151e-01 2.6449547e-05 2.0065634e-06]
 [2.0982312e-01 6.9120145e-01 9.8975480e-02]
 [9.9999869e-01 4.0089131e-07 8.9837238e-07]
 [6.0829240e-01 5.4723863e-04 3.9116037e-01]
 [9.9999714e-01 1.0478050e-06 1.8407237e-06]
 [9.9997818e-01 3.5912506e-06 1.8231232e-05]
 [9.9999809e-01 5.2518629e-07 1.4720213e-06]
 [9.9802279e-01 1.3827790e-04 1.8390141e-03]
 [9.9986708e-01 7.0275062e-05 6.2579806e-05]
 [9.9981850e-01 5.3493357e-05 1.2799339e-04]
 [2.5873020e-01 7.3877645e-01 2.4933540e-03]
 [1.0886415e-01 1.5307205e-02 8.7582862e-01]
 [9.9999976e-01 1.0872718e-07 6.9089062e-08]
 [9.9997759e-01 1.3863697e-05 8.5748998e-06]
 [9.9999797e-01 6.9997560e-07 1.3129074e-06]
 [9.9982172e-01 4.2037191e-05 1.3624207e-04]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.99828219e-01 1.03115795e-04 6.86825224e-05]
 [9.92121696e-01 2.88216524e-05 7.84947351e-03]
 [1.26706390e-03 9.79967833e-01 1.87651254e-02]
 [9.99927998e-01 3.95982388e-05 3.24267021e-05]
 [1.28985068e-03 9.71696377e-01 2.70137768e-02]
 [9.99970078e-01 1.56663009e-05 1.43439684e-05]
 [4.26808931e-03 7.66292453e-01 2.29439452e-01]
 [9.99996901e-01 1.37352902e-06 1.69404029e-06]
 [9.99993086e-01 2.73393948e-06 4.22645189e-06]
 [2.23355810e-03 1.48836359e-01 8.48930120e-01]
 [9.97352719e-01 2.50183046e-03 1.45438142e-04]
 [9.99969006e-01 1.10263718e-05 1.99719889e-05]
 [9.99998212e-01 1.08107471e-07 1.68269094e-06]
 [4.15308148e-01 5.31778157e-01 5.29137440e-02]
 [9.99999881e-01 6.64529480e-08 5.14777554e-08]
 [9.99907374e-01 4.63195138e-05 4.62788958e-05]
 [9.99765217e-01 3.52953066e-05 1.99458111e-04]
 [9.99887466e-01 3.68810615e-05 7.57231101e-05]
 [9.99857426e-01 1.77705206e-05 1.24786719e-04]
 [9.99900103e-01 3.08090021e-05 6.90893867e-05]
 [9.99990940e-01 4.97570863e-06 4.11135170e-06]
 [9.97860491e-01 1.07368524e-03 1.06583186e-03]
 [9.99778330e-01 7.34222413e-05 1.48302846e-04]
 [9.97993231e-01 1.83262804e-03 1.74127810e-04]
 [9.99999523e-01 7.43607416e-08 4.06478051e-07]
 [9.99992967e-01 2.08758729e-06 4.90006778e-06]
 [9.99998689e-01 2.27931579e-07 1.12358146e-06]
 [9.99058664e-01 3.76301090e-04 5.64976770e-04]
 [9.99895811e-01 4.45308506e-05 5.96281425e-05]
 [9.99697566e-01 1.15289316e-04 1.87271202e-04]
 [9.99919653e-01 6.05849418e-05 1.97635927e-05]
 [9.99982238e-01 1.34952143e-05 4.31737089e-06]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.99895692e-01 2.45870160e-05 7.97131506e-05]
 [9.99949336e-01 1.96324163e-05 3.09550087e-05]
 [9.99988198e-01 1.69383486e-06 1.01424339e-05]
 [1.59432078e-04 9.89380013e-03 9.89946783e-01]
 [9.99992251e-01 2.94891777e-07 7.48404273e-06]
 [9.99992609e-01 1.04679134e-06 6.26937845e-06]
 [9.99906182e-01 6.44574948e-06 8.73317913e-05]
 [9.99937296e-01 3.32000127e-05 2.94313977e-05]
 [9.99879122e-01 4.01316527e-07 1.20543460e-04]
 [1.00000000e+00 3.38596386e-08 1.53370809e-08]
 [9.99965310e-01 4.35319680e-06 3.02548360e-05]
 [9.99928951e-01 3.60903505e-05 3.48872200e-05]
 [6.83684722e-02 8.74906600e-01 5.67249320e-02]
 [2.51806736e-01 7.44058490e-01 4.13474068e-03]
 [9.99999642e-01 2.00383241e-07 1.68023746e-07]
 [9.95785177e-01 1.10891031e-03 3.10580712e-03]
 [2.02440135e-02 4.41622823e-01 5.38133204e-01]
 [9.99703467e-01 2.75805389e-04 2.07628600e-05]
 [9.99990940e-01 2.68790643e-07 8.80322204e-06]
 [1.71913002e-02 8.33480597e-01 1.49328098e-01]
 [9.99934435e-01 3.32570526e-05 3.23447239e-05]
 [9.99963760e-01 1.32228224e-05 2.29692414e-05]
 [9.99971509e-01 1.45364957e-05 1.39408021e-05]
 [9.97558713e-01 7.01368335e-05 2.37115007e-03]
 [9.99896526e-01 4.98784066e-05 5.35845938e-05]
 [9.99979019e-01 1.18366061e-05 9.12210726e-06]
 [9.99822795e-01 9.23609623e-05 8.48833879e-05]
 [9.98997986e-01 5.01497940e-04 5.00542519e-04]
 [9.99998808e-01 4.62730583e-07 7.55353426e-07]
 [9.99765337e-01 5.84271220e-05 1.76260903e-04]
 [9.99278724e-01 6.05242327e-04 1.15972085e-04]
 [9.40213427e-02 8.95001352e-01 1.09772272e-02]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.99997854e-01 6.23782284e-07 1.56549299e-06]
 [8.43576670e-01 1.15884475e-01 4.05389331e-02]
 [4.50213403e-01 5.48514724e-01 1.27187802e-03]
 [1.22462609e-03 3.70677888e-01 6.28097475e-01]
 [9.99215841e-01 5.28636505e-04 2.55544437e-04]
 [9.99995947e-01 1.05825472e-06 2.92607069e-06]
 [9.97685432e-01 1.60772674e-04 2.15381267e-03]
 [9.99965787e-01 2.16914596e-05 1.24712624e-05]
 [9.99279082e-01 3.78041819e-04 3.42863146e-04]
 [9.99848366e-01 7.20092212e-05 7.96642416e-05]
 [9.97146547e-01 2.61824788e-03 2.35233223e-04]
 [9.99996543e-01 2.64162480e-07 3.20726576e-06]
 [9.98632014e-01 1.16976653e-03 1.98209251e-04]
 [9.99993801e-01 2.46605737e-06 3.69087547e-06]
 [9.99418855e-01 4.82640200e-04 9.85815786e-05]
 [2.09238473e-02 8.57632756e-01 1.21443339e-01]
 [9.99927282e-01 5.17899934e-06 6.76311683e-05]
 [9.99343336e-01 9.89599430e-05 5.57684514e-04]
 [9.99417424e-01 2.22485978e-04 3.60175909e-04]
 [9.94491100e-01 5.26898354e-03 2.39921021e-04]
 [9.99925852e-01 1.30736116e-05 6.10447751e-05]
 [9.99999046e-01 2.40728212e-07 6.76489833e-07]
 [9.99969840e-01 4.90037019e-06 2.52203408e-05]
 [9.98888671e-01 5.14918356e-04 5.96443424e-04]
 [9.99888659e-01 3.50501177e-05 7.62793425e-05]
 [9.99974608e-01 1.10203564e-05 1.44361311e-05]
 [9.99828100e-01 1.91839590e-05 1.52658962e-04]
 [9.99994159e-01 2.36867800e-06 3.48822550e-06]
 [3.09666430e-05 1.59253868e-05 9.99953151e-01]
 [9.99721467e-01 7.46291480e-05 2.03850970e-04]
 [9.99141812e-01 6.05853216e-04 2.52256752e-04]
 [9.99369919e-01 5.95013495e-04 3.51652561e-05]]"
"tf.Tensor(
[[1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.9815553e-01 1.6060739e-03 2.3836507e-04]
 [3.2181335e-03 9.9418455e-01 2.5972871e-03]
 [3.4645835e-01 6.2724888e-01 2.6292773e-02]
 [9.9987376e-01 5.1588057e-05 7.4622010e-05]
 [9.6688986e-01 3.2894477e-02 2.1568500e-04]
 [9.9993348e-01 2.2788457e-05 4.3741718e-05]
 [9.4323164e-01 3.2518487e-02 2.4249913e-02]
 [9.9843580e-01 2.2684288e-04 1.3372872e-03]
 [9.9978250e-01 7.4020281e-05 1.4351326e-04]
 [9.9970871e-01 3.6599933e-05 2.5465063e-04]
 [9.9999368e-01 1.7647021e-06 4.5063716e-06]
 [9.9631089e-01 8.4968260e-04 2.8393692e-03]
 [9.9800664e-01 6.8214897e-04 1.3112383e-03]
 [9.9999642e-01 8.8872362e-08 3.4541763e-06]
 [9.9999881e-01 9.4792924e-08 1.0526794e-06]
 [9.9999774e-01 8.1110574e-07 1.3881300e-06]
 [9.9995017e-01 2.1376020e-05 2.8509530e-05]
 [9.8842561e-01 1.1480057e-02 9.4400442e-05]
 [9.9987960e-01 3.5918165e-05 8.4479005e-05]
 [9.1764028e-05 3.0442853e-02 9.6946543e-01]
 [9.9977762e-01 9.7763994e-05 1.2468339e-04]
 [9.9999940e-01 1.9053365e-07 3.0822346e-07]
 [9.9992979e-01 1.9725081e-05 5.0579147e-05]
 [9.9887604e-01 4.6057161e-04 6.6335243e-04]
 [9.9989390e-01 3.9497470e-05 6.6613131e-05]
 [1.8825652e-02 3.7932560e-02 9.4324183e-01]
 [9.9846208e-01 1.3711980e-03 1.6671029e-04]
 [5.6992382e-01 1.5494448e-01 2.7513173e-01]
 [9.9994826e-01 4.0198553e-05 1.1521407e-05]
 [9.9895227e-01 6.4241001e-04 4.0527864e-04]
 [2.1347362e-03 9.6767509e-01 3.0190097e-02]
 [9.9959129e-01 1.1430461e-04 2.9444046e-04]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.99938369e-01 1.41494602e-05 4.74000699e-05]
 [9.99967694e-01 1.09860939e-05 2.13180883e-05]
 [9.99478519e-01 6.37479825e-05 4.57741029e-04]
 [9.99998212e-01 7.00014539e-07 1.09301982e-06]
 [9.99748766e-01 2.31619590e-04 1.96452966e-05]
 [9.90902007e-01 6.59795338e-03 2.49993289e-03]
 [9.99720633e-01 1.47397281e-04 1.31886118e-04]
 [9.99977827e-01 1.44266805e-05 7.69861890e-06]
 [5.08680791e-02 2.28189349e-01 7.20942557e-01]
 [9.99392867e-01 5.78135310e-04 2.89393956e-05]
 [5.79823041e-04 1.48491323e-01 8.50928843e-01]
 [7.83989906e-01 1.57706700e-02 2.00239509e-01]
 [3.68582644e-03 7.86023974e-01 2.10290253e-01]
 [9.98201609e-01 8.62372050e-04 9.35969700e-04]
 [9.99969482e-01 1.01771939e-05 2.03896780e-05]
 [9.99994397e-01 1.95705002e-06 3.70688554e-06]
 [9.99870420e-01 5.95321399e-05 7.01165700e-05]
 [9.99904394e-01 2.72278376e-05 6.84019542e-05]
 [9.99884367e-01 1.56282968e-05 1.00057303e-04]
 [5.96813783e-02 9.23507273e-01 1.68113969e-02]
 [9.99929309e-01 3.45703738e-05 3.60835147e-05]
 [4.71840892e-03 4.95448142e-01 4.99833405e-01]
 [9.99992013e-01 2.15527029e-06 5.86905571e-06]
 [9.99664307e-01 1.07470594e-04 2.28230216e-04]
 [9.99983191e-01 7.96545828e-06 8.87318765e-06]
 [9.99889016e-01 6.75100746e-05 4.34661561e-05]
 [9.99991298e-01 1.91130141e-07 8.44979786e-06]
 [9.99995708e-01 1.03309844e-06 3.20128902e-06]
 [9.99949694e-01 2.58763484e-05 2.44188304e-05]
 [9.98610616e-01 1.13404950e-03 2.55388411e-04]
 [9.99994397e-01 7.61219269e-07 4.88398382e-06]
 [4.61889654e-02 9.46597755e-01 7.21325679e-03]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]], shape=(32, 3), dtype=float32)","[[2.88889527e-01 2.09746398e-02 6.90135837e-01]
 [9.99884725e-01 1.08584078e-04 6.71972566e-06]
 [9.99837399e-01 5.90598065e-05 1.03416030e-04]
 [9.99936223e-01 3.01768741e-05 3.35684272e-05]
 [9.99940395e-01 2.52649534e-05 3.43230604e-05]
 [9.99994636e-01 1.20232210e-06 4.18864784e-06]
 [9.99515891e-01 2.12900661e-04 2.71144439e-04]
 [7.42655039e-01 4.09612171e-02 2.16383711e-01]
 [4.20363247e-01 5.53144515e-01 2.64922418e-02]
 [9.99997377e-01 1.45150182e-06 1.13870260e-06]
 [5.15025808e-03 9.86951590e-01 7.89808575e-03]
 [9.99903321e-01 8.41428919e-05 1.25018951e-05]
 [9.99997854e-01 5.17081901e-07 1.72327111e-06]
 [9.97324705e-01 1.78893431e-04 2.49631912e-03]
 [9.99972582e-01 6.77128719e-06 2.05838678e-05]
 [9.99980927e-01 3.30357636e-07 1.87634396e-05]
 [9.98914719e-01 2.03239208e-04 8.82025983e-04]
 [2.27181776e-03 3.13449383e-01 6.84278786e-01]
 [9.71485019e-01 2.40256991e-02 4.48928075e-03]
 [9.98185098e-01 7.93897896e-04 1.02100451e-03]
 [9.99171257e-01 7.71555991e-04 5.72059544e-05]
 [9.97146547e-01 1.64069988e-05 2.83706607e-03]
 [9.99904752e-01 4.63391007e-05 4.89032063e-05]
 [5.04566073e-01 3.25799763e-01 1.69634119e-01]
 [9.93101239e-01 1.55246074e-04 6.74350513e-03]
 [9.98947442e-01 8.43220449e-04 2.09388847e-04]
 [9.96972322e-01 4.60654883e-05 2.98150047e-03]
 [9.99996662e-01 6.56095210e-07 2.62893241e-06]
 [5.02093256e-01 6.30130991e-03 4.91605401e-01]
 [9.99838710e-01 1.21229605e-04 4.00960998e-05]
 [9.99999642e-01 1.75714291e-07 1.97603853e-07]
 [1.13683513e-04 5.03800716e-03 9.94848371e-01]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.99999881e-01 1.11439412e-07 3.97020692e-08]
 [9.99999285e-01 1.97624331e-07 4.59457851e-07]
 [6.31652176e-02 9.34452355e-01 2.38238415e-03]
 [3.35193306e-01 6.38051033e-01 2.67556813e-02]
 [9.99237895e-01 1.05016246e-04 6.57114142e-04]
 [9.99792993e-01 8.50631041e-05 1.21925856e-04]
 [7.66005889e-02 9.02507544e-01 2.08918564e-02]
 [6.01803605e-03 9.77961779e-01 1.60201285e-02]
 [9.99972939e-01 5.61460274e-06 2.14196662e-05]
 [9.97961879e-01 3.31853837e-04 1.70629728e-03]
 [4.28219706e-01 3.98730397e-01 1.73049882e-01]
 [9.99014139e-01 1.67983962e-04 8.17789230e-04]
 [3.99172604e-01 5.99686921e-01 1.14044314e-03]
 [4.83734429e-01 4.83799994e-01 3.24655995e-02]
 [9.99999523e-01 8.28734841e-08 3.10972894e-07]
 [9.65181291e-01 3.36509123e-02 1.16769958e-03]
 [5.95955312e-01 5.35258353e-02 3.50518882e-01]
 [9.90568340e-01 9.41810105e-03 1.35681630e-05]
 [9.56032991e-01 9.18796938e-03 3.47790159e-02]
 [9.99996781e-01 1.56829469e-06 1.72283717e-06]
 [9.99700546e-01 2.19674068e-04 7.98403853e-05]
 [9.99666691e-01 1.45131387e-04 1.88222781e-04]
 [9.99710977e-01 2.14563435e-04 7.45177822e-05]
 [9.99835730e-01 6.23467713e-05 1.01893260e-04]
 [9.99945402e-01 1.32101895e-05 4.13094313e-05]
 [9.99794066e-01 8.20053756e-05 1.23925434e-04]
 [1.73312038e-01 8.26005042e-01 6.82959973e-04]
 [9.99767244e-01 1.21360550e-04 1.11415880e-04]
 [3.78244836e-03 9.91519630e-01 4.69793053e-03]
 [9.02749836e-01 9.57260206e-02 1.52414956e-03]
 [8.15446556e-01 1.81624472e-01 2.92899925e-03]
 [9.99976635e-01 3.29999966e-06 2.00359918e-05]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.9980646e-01 5.9570128e-05 1.3397426e-04]
 [9.9979359e-01 1.8959261e-05 1.8747774e-04]
 [9.9960238e-01 6.3348300e-05 3.3425645e-04]
 [9.9990404e-01 1.8939288e-07 9.5679206e-05]
 [9.9990034e-01 5.7539601e-05 4.2123251e-05]
 [9.9994135e-01 2.7241233e-05 3.1388572e-05]
 [9.9976009e-01 3.4474208e-06 2.3643981e-04]
 [9.8097700e-01 1.4769062e-02 4.2540231e-03]
 [9.9999726e-01 8.6715448e-07 1.9339784e-06]
 [9.9976164e-01 4.3077853e-05 1.9538068e-04]
 [9.9960870e-01 1.9121762e-05 3.7224786e-04]
 [9.8100245e-01 1.8813392e-02 1.8413189e-04]
 [9.9999654e-01 1.0745176e-06 2.3634127e-06]
 [9.9841475e-01 2.8752489e-04 1.2976391e-03]
 [9.9998868e-01 6.5972940e-06 4.7560557e-06]
 [9.9999201e-01 2.9541158e-07 7.7979448e-06]
 [9.9991941e-01 1.9583733e-05 6.1032042e-05]
 [9.9997163e-01 2.9626904e-06 2.5383091e-05]
 [9.9986351e-01 8.4075058e-05 5.2393018e-05]
 [9.9984717e-01 4.3193228e-05 1.0970443e-04]
 [9.9984467e-01 3.7476707e-06 1.5164171e-04]
 [9.9994576e-01 2.5328320e-05 2.9007506e-05]
 [9.9999166e-01 5.6552835e-07 7.7573977e-06]
 [9.9969637e-01 1.8776223e-04 1.1586354e-04]
 [9.9993074e-01 2.6235486e-05 4.3009353e-05]
 [9.9996328e-01 1.7583281e-05 1.9047666e-05]
 [9.3747944e-01 6.2408794e-02 1.1179037e-04]
 [9.9776590e-01 1.3105676e-03 9.2353392e-04]
 [1.8262620e-03 9.5442671e-01 4.3747123e-02]
 [9.9995434e-01 1.1892287e-05 3.3699329e-05]
 [9.9995852e-01 1.3025931e-06 4.0228650e-05]
 [9.9990904e-01 8.0800681e-05 1.0159318e-05]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]], shape=(32, 3), dtype=float32)","[[9.99986887e-01 1.52066912e-06 1.15432986e-05]
 [9.99818385e-01 1.89356706e-06 1.79695126e-04]
 [8.79561245e-01 7.66661484e-03 1.12772018e-01]
 [9.99919653e-01 3.32244126e-05 4.71432104e-05]
 [9.98274565e-01 6.99773664e-04 1.02564786e-03]
 [9.99943018e-01 1.26212728e-06 5.56782979e-05]
 [9.99988079e-01 2.02572028e-06 9.85417773e-06]
 [9.99962091e-01 1.31371262e-05 2.48024717e-05]
 [9.99939084e-01 5.23914314e-05 8.48284799e-06]
 [9.98977065e-01 5.68515039e-04 4.54432622e-04]
 [9.99992251e-01 3.29884301e-06 4.40038457e-06]
 [9.96093214e-01 1.36223811e-04 3.77061055e-03]
 [9.99942541e-01 2.97774004e-05 2.76081773e-05]
 [1.43293198e-03 2.22326419e-03 9.96343791e-01]
 [9.99916673e-01 4.82220203e-05 3.50010268e-05]
 [9.99505043e-01 3.01622087e-04 1.93431391e-04]
 [9.98611689e-01 1.75903861e-05 1.37063931e-03]
 [9.96246636e-01 2.67352490e-03 1.07982627e-03]
 [9.97752488e-01 2.17560260e-03 7.20013777e-05]
 [9.99960542e-01 2.20376091e-06 3.72901486e-05]
 [9.99797881e-01 9.54797288e-05 1.06634470e-04]
 [9.99999404e-01 3.11447423e-07 2.16200860e-07]
 [9.99974966e-01 7.28974010e-06 1.77595975e-05]
 [9.99056160e-01 4.27351042e-05 9.01078456e-04]
 [6.52433664e-04 9.98056948e-01 1.29058119e-03]
 [7.74376154e-01 1.85904026e-01 3.97198126e-02]
 [9.88637030e-01 1.09154154e-02 4.47552040e-04]
 [9.99847293e-01 1.11096306e-04 4.16124312e-05]
 [1.09123187e-02 7.72343218e-01 2.16744527e-01]
 [7.46062770e-03 2.76085407e-01 7.16453910e-01]
 [9.95414376e-01 3.16714379e-03 1.41853234e-03]
 [6.87065870e-02 4.13699336e-02 8.89923453e-01]]"
